Date,Instrument,EBIT,Interest Expense,Interest Coverage,Ticker
2022-01-21,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-22,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-23,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-24,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-25,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-26,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-27,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-28,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-29,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-30,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-01-31,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-01,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-02,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-03,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-04,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-05,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-06,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-07,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-08,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-09,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-10,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-11,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-12,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-13,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-14,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-15,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-16,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-17,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-18,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-19,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-20,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-21,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-22,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-23,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-24,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-25,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-26,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-27,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-02-28,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-01,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-02,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-03,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-04,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-05,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-06,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-07,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-08,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-09,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-10,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-11,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-12,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-13,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-14,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-15,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-16,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-17,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-18,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-19,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-20,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-21,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-22,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-23,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-24,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-25,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-26,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-27,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-28,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-29,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-30,,12552000000.0,4120000000.0,3.0466019417475727,ABI.BR
2022-03-31,ABI.BR,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-04-30,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-30,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-05-31,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-06-30,ABI.BR,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-30,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-07-31,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-30,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-08-31,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-09-30,ABI.BR,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-30,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-10-31,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-11-30,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-22,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-23,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-24,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-25,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-26,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-27,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-28,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-29,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-30,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2022-12-31,ABI.BR,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-01,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-02,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-03,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-04,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-05,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-06,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-07,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-08,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-09,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-10,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-11,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-12,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-13,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-14,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-15,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-16,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-17,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-18,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-19,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-20,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
2023-01-21,,14504000000.0,3797000000.0,3.8198577824598368,ABI.BR
